docname,from,to,pre,keyword,post,pattern
doc_3088,181,181,p<c3><a5> marknaden Milj<c3><b8>direktoratet har f<c3><a5>tt i oppdrag fr<c3><a5>,Klima,og milj<c3><b8>departementet <c3><a5> leggje fram ei fagleg vurdering,klima*
doc_3089,206,206,gammel dieseldrevet b<c3><a5>t som forurenser og g<c3><a5>r p<c3><a5>,klimaet,l<c3><b8>s Jeg har alltid trodd at det er,klima*
doc_3090,361,361,det igjen SV som blir st<c3><a5>ende igjen som,klima,og milj<c3><b8>ministerens fremste forsvarer i Stortinget Ikke en,klima*
doc_3090,399,399,sterk forsvarer av fuglene og viltet som regjeringens,klima,og milj<c3><b8>minister skj<c3><b8>nner jeg rett og slett ikke,klima*
doc_3091,170,170,som er n<c3><b8>dt til <c3><a5> st<c3><a5> opp som,klima,og milj<c3><b8>ministerens varmeste forsvarer av naturen mens regjeringspartiene,klima*
doc_3092,383,383,De Gr<c3><b8>nne er enda varmere i st<c3><b8>tten til,klima,og milj<c3><b8>ministeren i nettopp denne saken,klima*
doc_3093,48,48,<c3><a5> fremme forslag om at Stortinget skal starte,klima,og milj<c3><b8>minister Elvestuens fanklubb men jeg frykter at,klima*
doc_3094,63,63,etter oss I tillegg er naturvern et viktig,klimatiltak,Hvorfor det Jo det er fordi jo st<c3><b8>rre,klima*
doc_3094,166,166,i dagens verneomr<c3><a5>der Det er grunnen til at,Klima,og milj<c3><b8>departementet har et arbeid med fylkesvise supplerende,klima*
doc_3095,131,131,igjen Det er til og med avgj<c3><b8>rende for,klimal<c3><b8>sningen,Om lag <c3><a9>n tredjedel av de norske artene,klima*
doc_3096,109,109,<c3><a5> forsvinne for bestandig Arealinngrep h<c3><b8>sting forurensning og,klimaendringer,er noe av det som truer naturmangfoldet sterkest,klima*
doc_3097,100,100,like akutt utfordring for livet p<c3><a5> kloden som,klimaendringene,Vi vet at nesten halvparten av de truede,klima*
doc_3097,297,297,supplerende vern i tr<c3><a5>d med naturmangfoldmeldinga Statsr<c3><a5>den og,Klima,og milj<c3><b8>verndepartementet har satt i gang dette gjennom,klima*
doc_3098,183,183,erosjon og er viktig for overvannsh<c3><a5>ndtering og flomdemping,Klimaendringene,rammer naturen ulikt uavhengig av hvor robust den,klima*
doc_3098,212,212,spre seg til nye habitater i takt med,klimaendringene,Samtidig bidrar forstyrrelser og inngrep b<c3><a5>de globalt og,klima*
doc_3099,90,90,takle v<c3><a6>rforandringer som uansett kommer i forbindelse med,klimaendringene,Representanten Haltbrekken har ogs<c3><a5> nevnt en rekke andre,klima*
doc_3099,113,113,det er med et aktivt naturvern Flertallet mener,klimaendringer,spredning av milj<c3><b8>gifter og tap av naturmangfold er,klima*
doc_3105,120,120,om nye utbyggingar av olje og gassfelt vil,klimarisikoen,verta innarbeidd i grunnlaget Regjeringa vil f<c3><b8>lgja opp,klima*
doc_3105,133,133,Regjeringa vil f<c3><b8>lgja opp r<c3><a5>da og vurderingane fr<c3><a5>,klimarisikoutvalet,Det er i Noreg lang tradisjon for at,klima*
doc_3105,262,262,sin politikk m.a vil f<c3><b8>lgja opp innstillinga fr<c3><a5>,klimarisikoutvalet,og stilla krav til at selskapa syner klimarisiko,klima*
doc_3105,270,270,klimarisikoutvalet og stilla krav til at selskapa syner,klimarisiko,i utbyggingsplanane sine Ein vil f<c3><b8>ra vidare strenge,klima*
doc_3105,287,287,milj<c3><b8>krav til norsk oljeproduksjon ein vil stilla strenge,klimakrav,til produksjonsfasen p<c3><a5> felt p<c3><a5> norsk sokkel medrekna,klima*
doc_3110,321,321,faktisk ikke sett den ordentlig siden selv om,klima,og milj<c3><b8> fortsatt er v<c3><a5>r tids viktigste sak,klima*
doc_3116,55,55,i all hovedsak mellom Olje og energidepartementet og,Klima,og milj<c3><b8>departementet Til slutt er det regjeringen i,klima*
doc_3117,17,17,helhetlige vurderinger mellom bl.a Olje og energidepartementet og,Klima,og milj<c3><b8>departementet Hvorfor er det da s<c3><a5>nn at,klima*
doc_3123,59,59,havvind som en del av det <c3><a5> n<c3><a5>,klimam<c3><a5>lene,og begrense global oppvarming Det skulle for s<c3><a5>,klima*
doc_3123,93,93,produksjon av ren energi og det <c3><a5> n<c3><a5>,klimam<c3><a5>lene,eller <c3><a5> s<c3><b8>rge for sysselsetting verdiskaping og ikke,klima*
doc_3123,143,143,trenger mer fornybar energi Norge har med sitt,klima,sine teknologimilj<c3><b8>er og store havomr<c3><a5>der gode forutsetninger for,klima*
doc_3125,320,320,uttalt at det ikke spiller noen rolle for,klimaet,om klimakuttet kommer i Stavanger eller i Shanghai,klima*
doc_3125,322,322,det ikke spiller noen rolle for klimaet om,klimakuttet,kommer i Stavanger eller i Shanghai Hvis dette,klima*
doc_3125,337,337,Hvis dette kan v<c3><a6>re en god sak for,klimakutt,i utlandet er det ogs<c3><a5> en god sak,klima*
doc_3125,414,414,norsk n<c3><a6>ringsliv i Norge og bidra til internasjonale,klimakutt,kan det v<c3><a6>re godt med tverrpolitisk enighet,klima*
doc_3126,39,39,et spennende omr<c3><a5>de for Norge Satsingen kan videreutvikle,klimateknologi,og kompetanse i norsk energisektor og norsk verftsindustri,klima*
doc_3139,43,43,eierskapet brukes til <c3><a5> fremme sterkere standarder for,klima,milj<c3><b8> arbeidsliv <c3><a5>penhet og lokaldemokrati ogs<c3><a5> i utlandet,klima*
doc_3144,65,65,farvann Samtidig er den viktig for suverenitetshevdelse forskning,klima,og milj<c3><b8>overv<c3><a5>kning og s<c3><b8>k og redningsoperasjoner Et robust,klima*
doc_3145,264,264,vi ogs<c3><a5> har med <e2><80><93> det kan v<c3><a6>re,klimatiske,helsemessige eller pedagogiske <c3><a5>rsaker til at man har,klima*
doc_3149,162,162,og v<c3><a6>re i fremste rekke n<c3><a5>r det gjelder,klima,og milj<c3><b8> I tillegg er det en selvf<c3><b8>lge,klima*
doc_3149,842,842,mer robust for ekstremv<c3><a6>r som mulig f<c3><b8>lge av,klimaendringer,If<c3><b8>lge Hydro inkluderer dette en investering i vannbehandlingssystemet,klima*
doc_3150,68,68,og for <c3><a5> <c3><b8>ke innsatsen for et bedre,klima,N<c3><a5>r Fremskrittspartiets Nj<c3><a5>stad dytter utredninger foran seg er,klima*
doc_3157,247,247,investeringer i fornybar energi Det er viktig for,klimapolitikken,Derfor ligger det her forh<c3><a5>pentligvis gode investeringsmuligheter som,klima*
doc_3161,139,139,st<c3><a5>r overfor n<c3><a6>rmest eksistensielle utfordringer Investerer vi i,klima<c3><b8>deleggelser,i dag vil det p<c3><a5>virke avkastningen av alle,klima*
doc_3161,165,165,vi kan bruke oljefondet til <c3><a5> l<c3><b8>se verdens,klimaproblemer,Det trengs helt andre virkemidler for <c3><a5> f<c3><a5>,klima*
doc_3161,237,237,relativt nytt begrep som gj<c3><b8>r seg gjeldende nemlig,klimarisiko,Klimarisiko handler ikke om etiske vurderinger men om,klima*
doc_3161,238,238,nytt begrep som gj<c3><b8>r seg gjeldende nemlig klimarisiko,Klimarisiko,handler ikke om etiske vurderinger men om risikoen,klima*
doc_3161,267,267,i grunnen kommet ganske langt i <c3><a5> definere,klimarisiko,og identifisere hvilke grep som b<c3><b8>r tas for,klima*
doc_3161,463,463,risikoene og mulighetene som finnes Og her kommer,klimarisiko,inn Innenfor de rammene Stortinget har satt for,klima*
doc_3161,491,491,mulig for fondet <c3><a5> ta tilstrekkelig hensyn til,klimarisiko,Fra <c3><a5> ha v<c3><a6>rt i front lenge ser,klima*
doc_3161,582,582,skal f<c3><a5> avvike fra referanseindeksen for <c3><a5> h<c3><a5>ndtere,klimarisiko,og gjennomf<c3><b8>re en effektiv ansvarlig forvaltning av fondet,klima*
doc_3161,660,660,er investeringer som <c3><a5>penbart b<c3><a5>de bidrar til h<c3><b8>ye,klimagassutslipp,og g<c3><a5>r imot intensjonene i Parisavtalen Jeg er,klima*
doc_3163,53,53,er i forandring <e2><80><93> rask forandring <e2><80><93> og,klimaproblemet,er p<c3><a5> full fart mot oss For det,klima*
doc_3174,17,17,behandlingen av stortingsmeldingen om oljefondet snakket jeg om,klimarisiko,Klimarisiko er ogs<c3><a5> relevant her Vi vet at,klima*
doc_3174,18,18,av stortingsmeldingen om oljefondet snakket jeg om klimarisiko,Klimarisiko,er ogs<c3><a5> relevant her Vi vet at klimaendringene,klima*
doc_3174,26,26,Klimarisiko er ogs<c3><a5> relevant her Vi vet at,klimaendringene,som er i gang vil utfordre den finansielle,klima*
doc_3174,83,83,verdi Hva betyr dette Jo mens arbeidet med,klima,og b<c3><a6>rekraft hittil har v<c3><a6>rt isolert til <c3><a5>,klima*
doc_3174,101,101,egne utslipp m<c3><a5> vi n<c3><a5> snakke om hva,klimapolitikken,og ny teknologi betyr for <c3><b8>konomien v<c3><a5>r og,klima*
doc_3174,140,140,veldig bra at flertallet her sl<c3><a5>r fast at,klimaendringene,vil kunne p<c3><a5>virke verdiene av finansforetakenes investeringer og,klima*
doc_3174,149,149,vil kunne p<c3><a5>virke verdiene av finansforetakenes investeringer og,klimarisikoutvalget,skal fram til desember vurdere betydningen av klimarisiko,klima*
doc_3174,157,157,klimarisikoutvalget skal fram til desember vurdere betydningen av,klimarisiko,for norsk <c3><b8>konomi Regjeringen skriver ogs<c3><a5> at de,klima*
doc_3174,177,177,behovet for endringer i krav til selskapsrapportering om,klimarelatert,risiko <c2><bb> SV im<c3><b8>teser i neste <c3><a5>rs finansmarkedsmelding,klima*
doc_3175,358,358,en n<c3><a6>ring som bl.a p<c3><a5>virkes av de store,klimaendringene,og de konsekvensene det har bl.a for forsikringsdelen,klima*
doc_3179,312,312,viktigste Norge kan bidra med for <c3><a5> n<c3><a5>,klimam<c3><a5>lene,men det er ogs<c3><a5> viktig for <c3><a5> sikre,klima*
doc_3183,102,102,normalen De har bare opplevd temperaturer over snittet,Klimatrusselen,tilh<c3><b8>rer ikke lenger bare framtiden Endringene skjer her,klima*
doc_3183,187,187,lokal forurensning For <c3><a5> f<c3><a5> til en felles,klimadugnad,trenger vi derfor politikere som st<c3><b8>tter opp om,klima*
doc_3183,312,312,for <c3><a5> <c3><b8>ke kollektivtrafikken Regjeringen inviterer oss p<c3><a5>,klimadugnad,Mange bidrar men sammen med stortingsflertallet f<c3><a5>r regjeringen,klima*
doc_3183,491,491,er en villet politikk det som skjer N<c3><a5>r,klimagassutslippene,<c3><b8>ker er det fordi stortingsflertallet aktivt <c3><b8>nsker at,klima*
doc_3183,525,525,av dersom vi fortsatt skal ha et levelig,klima,og dersom framtidens generasjoner skal kunne oppleve m<c3><a5>neder,klima*
doc_3184,31,31,det skal v<c3><a6>re l<c3><b8>nnsomt og vi vil redusere,klimagassutslipp,fra eksisterende petroleumsaktivitet Johan Castberg-feltet ligger i Barentshavet,klima*
doc_3184,54,54,er skeptisk til oljeaktivitet av hensyn til milj<c3><b8>,klima,og <c3><b8>konomisk risiko i prosjektene Jel<c3><b8>ya-plattformen som ligger,klima*
doc_3184,224,224,Det som kjennetegner disse nordlige omr<c3><a5>dene er utfordrende,klimatiske,forhold moderate vanndyp og grunnreservoarer I tillegg kan,klima*
doc_3185,82,82,og den internasjonale semja om at utslepp av,klimagassar,m<c3><a5> ned <e2><80><93> ein m<c3><a5> halde seg under,klima*
doc_3185,257,257,difor ekstra s<c3><a5>rbare for permanente endringar i marknadsforholda,Klimarisikoen,p<c3><a5> prosjekta p<c3><a5> norsk sokkel m<c3><a5> difor vektleggjast,klima*
doc_3185,329,329,i ei tid der vi g<c3><a5>r ein auka,klimarisiko,i m<c3><b8>te All den tid staten tek ein,klima*
doc_3185,350,350,ved utbyggingar er dette eit b<c3><a5>de <c3><b8>konomisk og,klimapolitisk,sp<c3><b8>rsm<c3><a5>l som staten b<c3><b8>r meine noko om F<c3><b8>reseielege,klima*
doc_3187,12,12,Utbyggingen av Johan Castberg-feltet binder Norge til enorme,klimagassutslipp,de neste <c3><a5>rene De <c3><a5>rlige driftsutslippene p<c3><a5> rundt,klima*
doc_3187,59,59,ikke kloden r<c3><a5>d til Johan Castberg-feltet er en,klimabombe,og vi svikter framtidige generasjoner n<c3><a5>r vi bygger,klima*
doc_3187,77,77,feltet Johan Castberg-feltet kommer til <c3><a5> slippe ut,klimagasser,til <e2><80><93> n<c3><a5>r Stortinget har vedtatt at Norge,klima*
doc_3187,99,99,lukker i denne saken <c3><b8>ynene for de enorme,klimaendringene,vi st<c3><a5>r overfor For oss som sitter her,klima*
doc_3187,113,113,som sitter her i salen har konsekvensene av,klimaendringene,v<c3><a6>rt en rekordvarm og ganske deilig mai-m<c3><a5>ned p<c3><a5>,klima*
doc_3187,152,152,dermed selvforsyningen v<c3><a5>r i fare I Norge betyr,klimaendringene,<c3><b8>kte utgifter men mange andre steder i verden,klima*
doc_3187,162,162,utgifter men mange andre steder i verden betyr,klimaendringene,d<c3><b8>d sult og tap av leveomr<c3><a5>der og det,klima*
doc_3187,175,175,av leveomr<c3><a5>der og det f<c3><b8>rer igjen til flere,klimaflyktninger,Vedtaket om <c3><a5> bygge ut Johan Castberg-feltet bidrar,klima*
doc_3187,347,347,ekteskap <c3><85> pumpe opp mer olje midt i,klimakrisen,vi er i n<c3><a5> skaper store kriser for,klima*
doc_3194,178,178,og mulighetene for <c3><a5> f<c3><a5> ned utslippene av,klimagasser,fra norsk oljeproduksjon Sp<c3><b8>rsm<c3><a5>let er Kan statsr<c3><a5>den bekrefte,klima*
doc_3195,30,30,det skal v<c3><a6>re l<c3><b8>nnsomt og vi vil redusere,klimagassutslipp,fra eksisterende petroleumsaktivitet N<c3><a5>r representanten Haltbrekken sier at,klima*
doc_3195,116,116,p<c3><a5> s<c3><a5>rbarhet det er basert p<c3><a5> ikke minst,klimakostnader,og ogs<c3><a5> ilandf<c3><b8>ringen S<c3><a5> det er en stor,klima*
doc_3195,181,181,l<c3><b8>sningene som gj<c3><b8>r at vi nettopp f<c3><a5>r redusert,klimagassutslippene,og det er det s<c3><a6>rlig politikeres ansvar <c3><a5>,klima*
doc_3195,261,261,sagt s<c3><a5> mye om forel<c3><b8>pig er alts<c3><a5> kaldt,klima-teknologi,En del av det vi gj<c3><b8>r i dag,klima*
doc_3195,322,322,vi skal inn i omr<c3><a5>der som har andre,klimasoner,andre klimadimensjoner er dette utrolig viktig Her har,klima*
doc_3195,324,324,inn i omr<c3><a5>der som har andre klimasoner andre,klimadimensjoner,er dette utrolig viktig Her har ogs<c3><a5> Norge,klima*
doc_3197,142,142,utslippene det vi b<c3><b8>r v<c3><a6>re opptatt av som,klimapolitikere,Ville det hatt en stor effekt Nei det,klima*
doc_3197,245,245,et samarbeid om fornybar energi i Europa s<c3><a5>,klimatroverdigheten,deres er lik null S<c3><a5> registrerer jeg at,klima*
doc_3212,95,95,gjennom E<c3><98>S-avtalen jobber med overordnede politiske sp<c3><b8>rsm<c3><a5>l som,klimapolitikk,n<c3><a5> arbeidslivskriminalitet og handelspolitikk <e2><80><93> temaer som det,klima*
doc_3215,85,85,utenforskap og integrering og b<c3><a6>rekraft n<c3><a5>r det gjelder,klima,og milj<c3><b8> God kommune<c3><b8>konomi er avgj<c3><b8>rende En sterk,klima*
doc_3215,330,330,viktige oppvekstsvilk<c3><a5>r for barna v<c3><a5>re Vi m<c3><a5> ta,klima,og milj<c3><b8>utfordringene p<c3><a5> alvor Voksende byer utfordrer milj<c3><b8>et,klima*
doc_3216,62,62,som de ikke r<c3><a5>r med Det er demografi,klima,migrasjonsm<c3><b8>nster og mye mer P<c3><a5> den m<c3><a5>ten utvides,klima*
doc_3217,30,30,bra i kommunesektoren Et eksempel p<c3><a5> det er,klimasatsordningen,som er innf<c3><b8>rt av dagens flertall og som,klima*
doc_3217,65,65,som kan bidra til <c3><a5> redusere utslipp av,klimagasser,men som ogs<c3><a5> kan bidra til omstilling <e2><80><93>,klima*
doc_3225,925,925,f<c3><a5>tt stor betydning for NATO p<c3><a5> grunn av,klimaendringer,Russlands <c3><b8>kte milit<c3><a6>re kapasitet og Kinas <c3><b8>kende interesse,klima*
doc_3226,303,303,delegasjon for arktisk parlamentarisk samarbeid har naturlig nok,klima,h<c3><b8>yt p<c3><a5> dagsordenen s<c3><a5>nn som mange av de,klima*
doc_3226,363,363,en ordentlig og god m<c3><a5>te N<c3><a5>r det gjelder,klimaendringene,har Norge noen s<c3><a6>rlige interesser som en arktisk,klima*
doc_3229,117,117,Europas milj<c3><b8>hovedstad Milj<c3><b8>politikken vil ikke bare gi reduserte,klimagassutslipp,men ogs<c3><a5> bety mer liv i byen en,klima*
doc_3230,211,211,grunnlaget for den geografiske produksjonsfordelingen styrke milj<c3><b8> og,klimaarbeidet,prioritere omr<c3><a5>der med driftsvansker og styrke velferdsordningene Det,klima*
doc_3230,373,373,av drift Jordbrukspolitikken legges om i en mer,klimavennlig,retning gjennom en sterk satsing p<c3><a5> klima og,klima*
doc_3230,380,380,mer klimavennlig retning gjennom en sterk satsing p<c3><a5>,klima,og milj<c3><b8>virkemidler Velferdsordningene i jordbruket blir styrket og,klima*
doc_3231,589,589,at jordbruket utvikler seg i mer milj<c3><b8> og,klimavennlig,retning Det er helt avgj<c3><b8>rende for troverdigheten til,klima*
doc_3232,634,634,det i hoveddelen gis bevilgninger til milj<c3><b8> og,klimatiltak,Jordbruket i Norge er en av hovedleverand<c3><b8>rene av,klima*
doc_3233,501,501,gjekk ved ein feil inn i merknaden om,klimafond,i innstillinga Dette meiner vi er ei budsjettsak,klima*
doc_3233,530,530,merknaden Kristeleg Folkeparti er ikkje negative til eit,klimafond,men meiner dette er noko vi vil vurdere,klima*
doc_3235,227,227,en opptrappingsplan for trygg matproduksjon p<c3><a5> norske ressurser,Klimatilpasning,er en viktig del av dette hvor bl.a,klima*
doc_3235,278,278,b<c3><a6>r og korn som er best tilpasset til,klimaet,er viktige tiltak Det er bra at jordbruksavtalen,klima*
doc_3235,301,301,til en jordbruksutvikling i en mer milj<c3><b8>vennlig og,klimavennlig,retning Det er viktig <c3><a5> p<c3><a5>peke at jordbruksavtalen,klima*
doc_3238,27,27,og et b<c3><a6>rekraftig landbruk med lavere utslipp av,klimagasser,I tillegg skal vi redusere inntektsgapet Det er,klima*
doc_3238,282,282,For det fjerde Den bedrer b<c3><a6>rekraften og reduserer,klimaavtrykket,ved <c3><a5> vektlegge nye klimatiltak Til sist Den,klima*
doc_3238,287,287,b<c3><a6>rekraften og reduserer klimaavtrykket ved <c3><a5> vektlegge nye,klimatiltak,Til sist Den vil sammen med summen av,klima*
doc_3240,175,175,det styrker velferdsordningene vesentlig Innsatsen for <c3><a5> redusere,klimagassutslipp,styrkes og det bevilges vesentlig mer penger til,klima*
doc_3241,60,60,at n<c3><a6>ringen trenger rammevilk<c3><a5>r som utjevner forskjeller i,klimatiske,og strukturelle forhold men det finnes ogs<c3><a5> forhold,klima*
doc_3242,30,30,vil n<c3><a5> snakke om noe annet nemlig om,klimautfordringene,v<c3><a5>re for de gj<c3><b8>r seg ogs<c3><a5> gjeldende innenfor,klima*
doc_3242,65,65,t<c3><b8>rre forsommeren i <c3><a5>r skyldes menneskeskapte endringer i,klimaet,kan ingen gi et pst sikkert svar p<c3><a5>,klima*
doc_3242,90,90,Bonden er den f<c3><b8>rste som merker endringene i,klimaet,De fleste b<c3><b8>ndene opplever n<c3><a5> at v<c3><a6>ret i,klima*
doc_3242,126,126,gj<c3><b8>r det mulig <c3><a5> drive jordbruksarbeid blir kortere,Klimaendringene,vil nok dessverre ikke gj<c3><b8>re det lettere <c3><a5>,klima*
doc_3242,181,181,den offensive holdningen n<c3><a6>ringen har til en mer,klimasmart,matproduksjon og til de tiltakene som landbruket jobber,klima*
doc_3242,208,208,<c3><a5> tilpasse norsk matproduksjon framover til et annet,klima,enn det vi er vant til Det er,klima*
doc_3242,254,254,g<c3><a5>rdsbruk Jordbruket selv har foresl<c3><a5>tt <c3><a5> etablere et,klimafond,med skattefordel etter modell av skogfond Komiteens flertall,klima*
doc_3242,294,294,det muligheten til <c3><a5> f<c3><a5> utredet etableringen av,klimafond,Konsekvensene av endringer i klimaet vil bli utfordrende,klima*
doc_3242,299,299,utredet etableringen av klimafond Konsekvensene av endringer i,klimaet,vil bli utfordrende ogs<c3><a5> i Norge <c3><85> tilpasse,klima*
doc_3242,313,313,Norge <c3><85> tilpasse norsk landbruk til et endret,klima,vil ha stor betydning for v<c3><a5>r evne til,klima*
doc_3242,373,373,bedre i stand til <c3><a5> h<c3><a5>ndtere et endret,klima,,klima*
doc_3243,297,297,for det fokuset som no er retta mot,klima,og milj<c3><b8> Me opplever at den norske bonden,klima*
doc_3243,338,338,viktige Regjeringa legg om jordbrukspolitikken i ei meir,klimavenleg,retning gjennom ei sterk satsing p<c3><a5> klima og,klima*
doc_3243,345,345,meir klimavenleg retning gjennom ei sterk satsing p<c3><a5>,klima,og milj<c3><b8>verkemiddel samt <c3><b8>kologisk jordbruk Finansiering av klimasmart,klima*
